編號,車位類別,車位價格,車位面積平方公尺
RPQOMLKMLHKFFAH67CA,坡道平面,0,
RPRSMLLJMHKFFAH08CA,坡道平面,0,33.78
RPRNMLRLLHKFFAH28CA,坡道平面,0,26.95
RPRNMLRLLHKFFAH28CA,坡道平面,0,26.95
RPRNMLRLLHKFFAH28CA,坡道平面,0,26.95
RPRNMLRLLHKFFAH28CA,坡道平面,0,26.95
RPRNMLRLLHKFFAH28CA,坡道平面,0,26.95
RPRNMLRLLHKFFAH28CA,坡道平面,0,26.95
RPRNMLRLLHKFFAH28CA,坡道平面,0,26.95
RPRNMLRLLHKFFAH28CA,坡道平面,0,26.95
RPVQMLLJMHKFFAH28CA,坡道平面,0,23.14
RPWOMLLJMHKFFAH18CA,坡道平面,0,
RPQNMLKMLHKFFAH57CA,坡道平面,0,30.04
RPXNMLMJMHKFFAH28CA,坡道平面,0,
RPVPMLSJMHKFFAH88CA,坡道平面,0,37.59
RPVPMLSJMHKFFAH88CA,坡道平面,0,37.59
RPVPMLSJMHKFFAH88CA,坡道平面,0,37.59
RPVNMLMKMHKFFAH18CA,坡道平面,0,26.52
RPXOMLQKMHKFFAH88CA,坡道平面,1350000,25.77
RPVNMLQKMHKFFAH58CA,坡道平面,1200000,27.63
RPOOMLQKMHKFFAH97CA,坡道平面,1450000,27.63
RPWNMLMLMHKFFAH38CA,坡道機械,0,
RPTQMLQKMHKFFAH68CA,坡道平面,1500000,27.63
RPPQMLKLMHKFFAH77CA,坡道平面,0,
RPVNMLRLMHKFFAH78CA,坡道平面,0,
RPTOMLRLLHKFFBH68CA,升降機械,0,17.00
RPTOMLRLLHKFFBH68CA,升降機械,0,17.00
RPSQMLKMLHKFFBH18CA,坡道平面,1000000,15.52
RPPOMLOKMHKFFBH97CA,坡道平面,0,43.10
RPTRMLOLMHKFFBH78CA,一樓平面,0,
RPRNMLTJMHKFFBH48CA,坡道平面,0,
RPRNMLTJMHKFFBH48CA,坡道平面,0,
RPRNMLTJMHKFFBH48CA,坡道平面,0,
RPPQMLTJMHKFFBH58CA,坡道平面,0,
RPOOMLRLLHKFFCH28CA,坡道平面,0,
RPQOMLRLLHKFFCH48CA,一樓平面,0,
RPQOMLRLLHKFFCH48CA,一樓平面,0,
RPPOMLLJMHKFFCH67CA,坡道平面,0,35.93
RPUNMLLJMHKFFCH08CA,坡道平面,0,35.93
RPVNMLLJMHKFFCH18CA,坡道平面,0,35.93
RPWNMLLJMHKFFCH28CA,坡道平面,0,35.93
RPXNMLLJMHKFFCH38CA,坡道平面,0,35.93
RPSNMLMJMHKFFCH97CA,坡道平面,0,35.93
RPPPMLMJMHKFFCH87CA,坡道平面,0,
RPUNMLMJMHKFFCH18CA,坡道平面,0,35.93
RPUNMLMJMHKFFCH18CA,坡道平面,0,35.93
RPVNMLMJMHKFFCH28CA,坡道平面,0,35.93
RPVNMLMJMHKFFCH28CA,坡道平面,0,35.93
RPWNMLMJMHKFFCH38CA,坡道平面,0,35.93
RPXNMLMJMHKFFCH48CA,坡道平面,0,35.93
RPOOMLMJMHKFFCH67CA,坡道平面,0,35.93
RPPOMLMJMHKFFCH77CA,坡道平面,0,35.93
RPQOMLMJMHKFFCH87CA,坡道平面,0,35.93
RPROMLMJMHKFFCH97CA,坡道平面,0,35.93
RPSOMLMJMHKFFCH08CA,坡道平面,0,35.93
RPTOMLMJMHKFFCH18CA,坡道平面,0,35.93
RPVNMLRJMHKFFDH88CA,坡道平面,0,
RPRNMLKKMHKFFDH87CA,坡道平面,0,30.52
RPQOMLTJMHKFFEH78CA,坡道平面,0,
RPQOMLKMLHKFFEH08CA,坡道平面,0,38.56
RPOOMLLMLHKFFEH97CA,坡道平面,0,33.40
RPSNMLRLLHKFFFH88CA,坡道平面,0,
RPVNMLNKMHKFFFH78CA,坡道平面,0,
RPVOMLKKMHKFFFH58CA,坡道平面,1300000,35.00
RPVOMLKKMHKFFFH58CA,坡道平面,1300000,35.00
RPXNMLPKMHKFFFH56CA,坡道平面,1200000,22.14
RPUNMLKKMHKFFGH48CA,坡道平面,0,23.38
RPWOMLRLLHKFFAH98DA,坡道平面,0,
RPWOMLMJMHKFFAH38DA,升降平面,0,
RPWOMLMJMHKFFAH38DA,升降平面,0,
RPRNMLSLLHKFFAH48DA,坡道平面,0,
RPWNMLLMLHKFFBH48DA,坡道平面,0,
RPSPMLSJMHKFFDH09EA,坡道平面,0,
RPQNMLLJMHKFFAH67EA,坡道平面,0,
RPQNMLLJMHKFFAH67EA,坡道平面,0,
RPRNMLKMLHKFFEH18DA,坡道平面,1450000,34.70
RPRNMLKMLHKFFEH18DA,坡道平面,1450000,34.70
RPUPMLKMLHKFFBH38DA,一樓平面,0,
RPSOMLLMLHKFFEH48DA,坡道平面,0,
RPROMLSJMHKFFAH48DA,坡道平面,0,
RPSNMLSLLHKFFAH58DA,坡道平面,0,
RPVNMLMJMHKFFAH18DA,坡道平面,0,
RPPPMLRKMHKFFGH88CA,坡道平面,1100000,28.19
RPRPMLOKMHKFFGH78CA,坡道平面,1300000,32.63
RPTNMLRKMHKFFFH98CA,坡道平面,1250000,37.55
RPTNMLRKMHKFFFH98CA,坡道平面,1200000,38.20
RPUNMLRKMHKFFFH09CA,坡道平面,1200000,37.55
RPQNMLKMLHKFFEH97CA,一樓平面,0,
RPXNMLRLLHKFFEH66CA,坡道平面,0,
RPSNMLNKMHKFFEH38CA,坡道平面,0,
RPUOMLNKMHKFFDH58CA,一樓平面,0,
RPROMLQKMHKFFDH58CA,坡道平面,1050000,46.01
RPSOMLQKMHKFFDH68CA,坡道平面,1000000,46.01
RPVOMLLMLHKFFDH58CA,一樓平面,0,
RPQPMLLMLHKFFDH18CA,一樓平面,0,
RPVNMLSJMHKFFCH88CA,坡道平面,0,35.93
RPVOMLKMLHKFFCH38CA,坡道平面,0,
RPVOMLKMLHKFFCH38CA,坡道平面,0,
RPVOMLLMLHKFFCH48CA,坡道平面,1050000,28.22
RPUNMLNLMHKFFBH38CA,坡道平面,1350000,33.32
RPTNMLOKMHKFFBH28CA,坡道平面,0,
RPOPMLRKMHKFFBH28CA,坡道機械,550000,18.15
RPQPMLRKMHKFFBH48CA,坡道機械,600000,18.15
RPRPMLRKMHKFFBH58CA,坡道機械,550000,18.15
RPTPMLRKMHKFFBH78CA,坡道機械,600000,18.15
RPXNMLOLMHKFFAH68CA,坡道平面,0,
RPXNMLOLMHKFFAH68CA,坡道平面,0,
RPRQMLMLMHKFFAH18CA,坡道平面,1550000,43.60
RPVQMLMLMHKFFAH58CA,坡道平面,1450000,45.65
RPORMLMLMHKFFAH97CA,坡道平面,1500000,45.65
RPSNMLMLMHKFFAH97CA,坡道平面,1750000,30.82
RPPNMLLKMHKFFAH47CA,坡道平面,0,
RPSPMLKMLHKFFAH97CA,坡道平面,0,
RPTOMLLMLHKFFAH08CA,坡道平面,0,
RPTOMLLMLHKFFAH08CA,坡道平面,0,
RPPQMLLMLHKFFAH87CA,坡道平面,0,17.46
RPQSMLLJMHKFFAH97CA,坡道平面,0,
RPOSMLLJMHKFFAH77CA,坡道平面,1500000,33.87
RPTOMLKMLHKFFAH97CA,坡道平面,0,
RPRPMLKMLHKFFAH87CA,坡道平面,1200000,22.71
RPVOMLLMLHKFFAH28CA,坡道平面,0,
RPPPMLKKMHKFFAH57CA,坡道平面,0,46.37
RPQNMLPKMHKFFAH97CA,坡道平面,0,38.04
RPQNMLPKMHKFFAH97CA,坡道平面,0,38.04
RPROMLNLMHKFFAH08CA,坡道平面,760000,27.75
RPSNMLPKMHKFFBH28CA,坡道平面,0,26.32
RPSNMLPKMHKFFBH28CA,坡道平面,0,26.32
RPVRMLOLMHKFFBH98CA,一樓平面,0,
RPRNMLOJNHKFFBH08CA,坡道平面,0,38.40
RPPQMLSJMHKFFBH48CA,坡道平面,0,
RPWNMLRJMHKFFBH78CA,坡道平面,0,28.23
RPOQMLLJMHKFFBH67CA,坡道平面,0,
RPPOMLSJMHKFFCH38CA,坡道平面,0,35.93
RPQOMLSJMHKFFCH48CA,坡道平面,0,35.93
RPROMLSJMHKFFCH58CA,坡道平面,0,35.93
RPSOMLSJMHKFFCH68CA,坡道平面,0,35.93
SPSOMLSJMHKFFCH78CA,坡道平面,0,35.93
RPTOMLSJMHKFFCH78CA,坡道平面,0,35.93
RPOOMLSJMHKFFDH38CA,一樓平面,0,30.50
RPWPMLSJMHKFFDH66CA,坡道平面,0,
RPXNMLNKMHKFFDH78CA,一樓平面,0,
RPUOMLNLMHKFFDH68CA,坡道機械,0,
RPPPMLLJMHKFFEH97CA,坡道平面,0,
RPTNMLRLMHKFFEH98CA,坡道平面,0,36.59
RPTNMLRLMHKFFEH98CA,坡道平面,0,36.59
RPSOMLRKMHKFFEH88CA,坡道平面,0,
RPTOMLSJMHKFFFH09CA,坡道平面,0,
RPTNMLKKMHKFFFH28CA,一樓平面,0,
RPTNMLKKMHKFFFH28CA,一樓平面,0,
RPVNMLSJMHKFFFH56CA,坡道平面,0,
RPXNMLSJMHKFFFH76CA,一樓平面,0,
RPXNMLTJMHKFFFH86CA,坡道平面,1025000,29.37
RPXNMLTJMHKFFFH86CA,坡道平面,1025000,29.37
RPOOMLTJMHKFFFH68CA,坡道平面,1100000,29.37
RPPOMLTJMHKFFFH78CA,坡道平面,1000000,29.37
RPQOMLTJMHKFFFH88CA,坡道平面,1000000,29.37
RPROMLTJMHKFFFH98CA,坡道平面,1000000,29.37
RPSOMLTJMHKFFFH09CA,坡道平面,1100000,29.37
RPTOMLTJMHKFFFH56CA,坡道平面,1100000,29.37
RPUOMLTJMHKFFFH66CA,坡道平面,1000000,29.37
RPVOMLTJMHKFFFH76CA,坡道平面,1000000,29.37
RPQNMLSKMHKFFGH88CA,坡道平面,0,
RPRNMLNJMHKFFAH87DA,坡道平面,0,
RPUQMLLMLHKFFAH48DA,坡道平面,0,
RPVQMLLMLHKFFAH58DA,坡道平面,0,
RPTNMLNJMHKFFAH08DA,坡道平面,0,
RPTNMLNJMHKFFAH08DA,坡道平面,0,
RPROMLSLMHKFFDH98DA,坡道平面,0,
RPUPMLLJMHKFFAH28EA,坡道平面,0,
RPRNMLSJMHKFFFH88DA,坡道平面,0,
RPSPMLMJMHKFFEH48DA,坡道平面,0,
RPTNMLRJMHKFFEH88DA,坡道平面,0,
RPSQMLKKMHKFFAH08DA,坡道平面,0,
RPSQMLKKMHKFFAH08DA,坡道平面,0,
RPSNMLNJMHKFFAH97DA,坡道平面,0,
RPQNMLLJNHKFFGH18CA,坡道平面,0,
RPSNMLLJNHKFFGH38CA,坡道平面,0,
RPXNMLOLMHKFFGH66CA,坡道平面,0,
RPTNMLLLMHKFFGH58CA,坡道平面,0,39.23
RPTNMLLLMHKFFGH58CA,坡道平面,0,39.23
RPWNMLLJMHKFFGH68CA,坡道平面,1000000,37.26
RPQNMLPKMHKFFEH38CA,坡道平面,0,25.98
RPQNMLPKMHKFFEH38CA,坡道平面,0,25.98
RPVNMLRLMHKFFEH56CA,坡道平面,0,
RPVNMLRLMHKFFEH56CA,坡道平面,0,
RPWNMLRLMHKFFEH66CA,坡道平面,0,
RPWNMLRLMHKFFEH66CA,坡道平面,0,
RPXNMLRLMHKFFEH76CA,坡道平面,0,
RPOOMLRLMHKFFEH58CA,坡道平面,0,
RPOOMLRLMHKFFEH58CA,坡道平面,0,
RPXNMLLJMHKFFEH58CA,坡道平面,0,
RPXNMLLJMHKFFEH58CA,坡道平面,0,
RPPOMLLMLHKFFEH08CA,坡道平面,0,
RPRNMLMJMHKFFEH08CA,坡道平面,0,31.19
RPTNMLMJMHKFFEH28CA,坡道平面,0,31.19
RPVNMLMJMHKFFEH48CA,坡道平面,0,31.19
RPRNMLRJMHKFFEH58CA,坡道平面,1100000,42.08
RPSNMLRJMHKFFEH68CA,坡道平面,1100000,41.17
RPVNMLKKMHKFFDH28CA,坡道平面,950000,24.95
RPPOMLNKMHKFFCH97CA,坡道平面,0,
RPQOMLOKMHKFFCH18CA,坡道平面,0,35.93
RPROMLOKMHKFFCH28CA,坡道平面,0,35.93
RPSOMLOKMHKFFCH38CA,坡道平面,0,35.93
RPSOMLOKMHKFFCH38CA,坡道平面,0,35.93
RPTOMLOKMHKFFCH48CA,坡道平面,0,35.93
RPTOMLOKMHKFFCH48CA,坡道平面,0,35.93
RPVOMLOKMHKFFCH68CA,坡道平面,0,35.93
RPWOMLOKMHKFFCH78CA,坡道平面,0,35.93
RPOPMLOKMHKFFCH08CA,坡道平面,0,35.93
RPPPMLOKMHKFFCH18CA,坡道平面,0,35.93
RPQPMLOKMHKFFCH28CA,坡道平面,0,35.93
RPRPMLOKMHKFFCH38CA,坡道平面,0,35.93
RPSPMLOKMHKFFCH48CA,坡道平面,0,35.93
RPTPMLOKMHKFFCH58CA,坡道平面,0,35.93
RPUPMLOKMHKFFCH68CA,坡道平面,0,35.93
RPVOMLSJMHKFFCH98CA,坡道平面,0,35.93
RPVOMLSJMHKFFCH98CA,坡道平面,0,35.93
RPWOMLSJMHKFFCH09CA,坡道平面,0,35.93
RPWRMLTJMHKFFBH76CA,坡道平面,0,
RPSNMLOJNHKFFBH18CA,坡道平面,0,38.40
RPSNMLOJNHKFFBH18CA,坡道平面,0,38.40
RPTNMLOJNHKFFBH28CA,坡道平面,0,38.40
RPVNMLOJNHKFFBH48CA,坡道平面,0,38.40
RPVNMLOJNHKFFBH48CA,坡道平面,0,38.40
RPWNMLOJNHKFFBH58CA,坡道平面,0,38.40
RPXNMLOJNHKFFBH68CA,坡道平面,0,38.40
RPOOMLOJNHKFFBH87CA,坡道平面,0,38.40
RPQOMLOJNHKFFBH08CA,坡道平面,0,38.40
RPROMLOJNHKFFBH18CA,坡道平面,0,38.40
RPROMLOJNHKFFBH18CA,坡道平面,0,38.40
RPSOMLOJNHKFFBH28CA,坡道平面,0,38.40
RPUNMLOKMHKFFBH38CA,坡道平面,0,
RPOOMLOKMHKFFBH87CA,坡道平面,0,
RPUPMLNLMHKFFAH48CA,坡道平面,0,
RPUPMLNLMHKFFAH48CA,坡道平面,0,
RPOQMLSLMHKFFAH48CA,坡道平面,0,
RPWPMLKMMHKFFAH48CA,坡道平面,0,
RPSOMLNLMHKFFAH18CA,坡道平面,640000,26.65
RPSQMLQKMHKFFAH58CA,坡道平面,0,
RPVPMLPKMHKFFAH68CA,坡道平面,0,36.84
RPQNMLMKMHKFFAH67CA,坡道平面,0,30.30
RPOPMLNKMHKFFAH77CA,坡道平面,0,35.91
RPQPMLKKMHKFFAH67CA,坡道平面,0,31.99
RPPPMLRJMHKFFAH18CA,坡道平面,0,
RPRRMLLJMHKFFAH97CA,坡道平面,0,
RPVRMLLJMHKFFAH38CA,坡道平面,0,
RPVRMLLJMHKFFAH38CA,坡道平面,0,
