"縣市","鄉鎮市區","交易標的","土地區段位置或建物區門牌","土地移轉總面積平方公尺","都市土地使用分區","非都市土地使用分區","非都市土地使用編定","交易年月","交易筆棟數","移轉層次","總樓層數","建物型態","主要用途","主要建材","建築完成年月","建物移轉總面積平方公尺","建物現況格局.房","建物現況格局.廳","建物現況格局.衛","建物現況格局.隔間","有無管理組織","總價元","單價每平方公尺","車位類別","車位移轉總面積平方公尺","車位總價元","lat","lon"
"宜蘭縣","宜蘭市","房地(土地+建物)","宜蘭縣宜蘭巿環市東路三段279巷75號",121.6,"","特定農業區","甲種建築用地",10402,"土地1建物1車位0","全",2,"透天厝","住家用","鋼筋混凝土加強磚造",720427,134.59,4,2,2,"有","無",3500000,26005,"",0,0,24.766,121.77
"宜蘭縣","羅東鎮","房地(土地+建物)+車位","宜蘭縣羅東鎮北成路一段15號",51.31,"住","","",10403,"土地2建物2車位1","二層",6,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830419,240.19,4,1,3,"有","有",6e+06,24980,"坡道平面",0,0,24.674,121.76
"宜蘭縣","壯圍鄉","房地(土地+建物)","宜蘭縣壯圍鄉壯五路12巷15號",123.84,"農","","",10403,"土地1建物1車位0","全",3,"透天厝","住家用","鋼筋混凝土造",1040112,200.43,4,2,4,"有","無",9200000,45901,"",0,0,24.748,121.79
"宜蘭縣","礁溪鄉","房地(土地+建物)","宜蘭縣礁溪鄉礁溪路四段93巷15號",22.18,"住","","",10403,"土地3建物1車位0","四層",4,"套房(1房1廳1衛)","住家用","鋼筋混凝土加強磚造",700717,69.03,1,1,1,"有","無",2800000,40568,"",0,0,24.823,121.76
"宜蘭縣","頭城鎮","房地(土地+建物)","宜蘭縣頭城鎮大坑路195號",19.36,"住","","",10403,"土地1建物1車位0","三層",10,"套房(1房1廳1衛)","見其他登記事項","鋼筋混凝土造",1030528,68.83,1,1,1,"有","有",5350000,77728,"",0,0,24.855,121.83
"宜蘭縣","宜蘭市","房地(土地+建物)","宜蘭縣宜蘭巿中山路三段195號",100.15,"商","","",10402,"土地1建物1車位0","一層，騎樓",1,"店面(店鋪)","商業用","磚造",NA,64.35,0,0,1,"無","無",2.2e+07,NA,"",0,0,24.76,121.75
"宜蘭縣","宜蘭市","房地(土地+建物)+車位","宜蘭縣宜蘭巿校舍二路27巷15號",20.3,"住","","",10403,"土地1建物1車位1","十層",12,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",871119,135.24,2,1,1,"有","有",5200000,38450,"坡道平面",0,0,24.75,121.76
"宜蘭縣","壯圍鄉","土地","",109.55,"","一般農業區","甲種建築用地",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",1027284,9377,"",0,0,NA,NA
"宜蘭縣","壯圍鄉","土地","",710.78,"","一般農業區","甲種建築用地",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",6665339,9377,"",0,0,NA,NA
"宜蘭縣","壯圍鄉","土地","",876.38,"","一般農業區","甲種建築用地",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",8218274,9378,"",0,0,NA,NA
"宜蘭縣","礁溪鄉","房地(土地+建物)","宜蘭縣礁溪鄉奇峰街15號",33.97,"住","","",10403,"土地2建物1車位0","三層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",711021,93.15,4,2,1,"有","無",3400000,36500,"",0,0,24.822,121.76
"宜蘭縣","員山鄉","房地(土地+建物)","宜蘭縣員山鄉七圳路465號",1652.49,"","特定農業區","農牧用地",10403,"土地1建物1車位0","一層，二層，見其他登記事項",2,"農舍","見其他登記事項","鋼筋混凝土造",1040123,278.4,4,2,5,"有","無",2.1e+07,NA,"",0,0,24.712,121.72
"宜蘭縣","羅東鎮","房地(土地+建物)","宜蘭縣羅東鎮南盟路69巷15號",24.92,"住","","",10402,"土地6建物1車位0","二層",6,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",830413,111.35,3,1,2,"有","無",3200000,28738,"",0,0,24.668,121.76
"宜蘭縣","冬山鄉","房地(土地+建物)","宜蘭縣冬山鄉鹿安路宏泰巷1弄15號",94.06,"住","","",10403,"土地1建物1車位0","全",2,"透天厝","住家用","鋼筋混凝土加強磚造",680102,123.22,4,3,4,"有","無",6150000,49911,"",0,0,24.66,121.76
"宜蘭縣","壯圍鄉","土地","",1292,"","特定農業區","農牧用地",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",2735000,2117,"",0,0,NA,NA
"宜蘭縣","礁溪鄉","土地","",16.33,"工","","",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",222300,13613,"",0,0,NA,NA
"宜蘭縣","壯圍鄉","房地(土地+建物)","宜蘭縣壯圍鄉中興三路75號",2817,"","特定農業區","農牧用地",10403,"土地1建物1車位0","一層",1,"農舍","見其他登記事項","鋼筋混凝土造",1030122,50.12,0,0,1,"無","無",12500000,NA,"",0,0,24.692,121.77
"宜蘭縣","壯圍鄉","房地(土地+建物)","宜蘭縣壯圍鄉古結路165號",38.16,"","特定農業區","甲種建築用地",10403,"土地1建物1車位0","三層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",840721,95.86,3,2,1,"有","無",2470000,25767,"",0,0,24.733,121.79
"宜蘭縣","礁溪鄉","房地(土地+建物)","宜蘭縣礁溪鄉礁溪路六段135號",79.38,"","鄉村區","乙種建築用地",10401,"土地1建物1車位0","一層，二層，騎樓",2,"店面(店鋪)","住家用","鋼筋混凝土加強磚造",751115,118.32,3,1,3,"有","無",13500000,114097,"",0,0,24.833,121.77
"宜蘭縣","壯圍鄉","土地","",1210,"","特定農業區","甲種建築用地",10312,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",22690000,18752,"",0,0,NA,NA
"宜蘭縣","宜蘭市","房地(土地+建物)","宜蘭縣宜蘭巿舊城南路15號",101.33,"商","","",10401,"土地1建物1車位0","全",4,"透天厝","住家用","鋼筋混凝土造",800119,327.89,0,0,4,"無","無",2.6e+07,79295,"",0,0,24.756,121.75
"宜蘭縣","宜蘭市","房地(土地+建物)","宜蘭縣宜蘭巿旋流路15號",104,"","特定農業區","甲種建築用地",10403,"土地1建物1車位0","全",3,"透天厝","見其他登記事項","鋼筋混凝土造",1040211,215.47,4,2,3,"有","無",9700000,45018,"",0,0,24.733,121.76
"宜蘭縣","宜蘭市","房地(土地+建物)","宜蘭縣宜蘭巿旋流路15號",99,"","特定農業區","甲種建築用地",10403,"土地1建物1車位0","全",3,"透天厝","見其他登記事項","鋼筋混凝土造",1040211,205.86,4,2,3,"有","無",9480000,46051,"",0,0,24.733,121.76
"宜蘭縣","宜蘭市","房地(土地+建物)","宜蘭縣宜蘭巿旋流路15號",123,"","特定農業區","甲種建築用地",10403,"土地2建物1車位0","全",3,"透天厝","見其他登記事項","鋼筋混凝土造",1040211,204.96,4,2,3,"有","無",9500000,46351,"",0,0,24.733,121.76
"宜蘭縣","宜蘭市","房地(土地+建物)","宜蘭縣宜蘭巿旋流路9巷15號",130.07,"","特定農業區","甲種建築用地",10403,"土地3建物1車位0","全",3,"透天厝","見其他登記事項","鋼筋混凝土造",1040211,211.37,4,2,3,"有","無",9330000,44141,"",0,0,24.733,121.76
"宜蘭縣","宜蘭市","房地(土地+建物)","宜蘭縣宜蘭巿旋流路15號",104.07,"","特定農業區","甲種建築用地",10403,"土地2建物1車位0","全",3,"透天厝","見其他登記事項","鋼筋混凝土造",1040211,208.78,4,2,3,"有","無",9200000,44066,"",0,0,24.733,121.76
"宜蘭縣","宜蘭市","房地(土地+建物)","宜蘭縣宜蘭巿旋流路15號",121,"","特定農業區","甲種建築用地",10403,"土地1建物1車位0","全",3,"透天厝","見其他登記事項","鋼筋混凝土造",1040211,204.88,4,2,3,"有","無",9880000,48223,"",0,0,24.733,121.76
"宜蘭縣","宜蘭市","房地(土地+建物)","宜蘭縣宜蘭巿旋流路15號",120,"","特定農業區","甲種建築用地",10403,"土地2建物1車位0","全",3,"透天厝","見其他登記事項","鋼筋混凝土造",1040211,201.93,4,2,3,"有","無",9380000,46452,"",0,0,24.733,121.76
"宜蘭縣","宜蘭市","房地(土地+建物)","宜蘭縣宜蘭巿旋流路15號",101,"","特定農業區","甲種建築用地",10403,"土地1建物1車位0","全",3,"透天厝","見其他登記事項","鋼筋混凝土造",1040211,205.86,4,2,3,"有","無",1e+07,48577,"",0,0,24.733,121.76
"宜蘭縣","宜蘭市","房地(土地+建物)","宜蘭縣宜蘭巿旋流路9巷15號",130.07,"","特定農業區","甲種建築用地",10403,"土地3建物1車位0","全",3,"透天厝","見其他登記事項","鋼筋混凝土造",1040211,215.82,4,2,3,"有","無",10100000,46798,"",0,0,24.733,121.76
"宜蘭縣","宜蘭市","房地(土地+建物)","宜蘭縣宜蘭巿旋流路9巷15號",132.07,"","特定農業區","甲種建築用地",10403,"土地3建物1車位0","全",3,"透天厝","見其他登記事項","鋼筋混凝土造",1040211,267.21,4,2,3,"有","無",10645000,39838,"",0,0,24.733,121.76
"宜蘭縣","壯圍鄉","房地(土地+建物)","宜蘭縣壯圍鄉美福三路75號",1662,"","特定農業區","農牧用地",10403,"土地1建物1車位0","一層，二層，見其他登記事項",2,"農舍","農舍","鋼筋混凝土造",1030219,190.66,3,2,3,"有","無",15850000,NA,"",0,0,24.751,121.81
"宜蘭縣","礁溪鄉","房地(土地+建物)","宜蘭縣礁溪鄉白雲二路108巷15號",106,"","鄉村區","乙種建築用地",10403,"土地2建物1車位0","全",3,"透天厝","住家用","鋼筋混凝土造",1030630,189.07,4,3,2,"有","無",11650000,61617,"",0,0,24.798,121.76
"宜蘭縣","冬山鄉","土地","",63,"","特定農業區","農牧用地",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",323850,5140,"",0,0,NA,NA
"宜蘭縣","三星鄉","土地","",2500.12,"","特定農業區","農牧用地",10402,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",10587900,4235,"",0,0,NA,NA
"宜蘭縣","羅東鎮","房地(土地+建物)","宜蘭縣羅東鎮中正南路195號",111,"商","","",10402,"土地1建物1車位0","一層，二層，三層，騎樓",3,"店面(店鋪)","住家用","鋼筋混凝土加強磚造",660415,238.3,0,0,3,"無","無",2.4e+07,100713,"",0,0,24.672,121.77
"宜蘭縣","三星鄉","土地","",2555,"","特定農業區","農牧用地",10401,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",11300000,4423,"",0,0,NA,NA
"宜蘭縣","員山鄉","房地(土地+建物)","宜蘭縣員山鄉金泰路300巷75弄15號",102.5,"住","","",10403,"土地2建物1車位0","全",3,"透天厝","住家用","鋼筋混凝土造",940526,172.6,4,2,4,"有","無",8380000,48552,"",0,0,24.743,121.72
"宜蘭縣","宜蘭市","土地","",105.49,"住","","",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",5743800,54449,"",0,0,NA,NA
"宜蘭縣","壯圍鄉","土地","",1166,"","特定農業區","農牧用地",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",5290650,4537,"",0,0,NA,NA
"宜蘭縣","壯圍鄉","土地","",1527,"","特定農業區","甲種建築用地",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",27714600,18150,"",0,0,NA,NA
"宜蘭縣","礁溪鄉","土地","",1384,"","特定農業區","農牧用地",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",8600000,6214,"",0,0,NA,NA
"宜蘭縣","壯圍鄉","房地(土地+建物)","宜蘭縣壯圍鄉新南路四段157巷15號",159.9,"","特定農業區","甲種建築用地",10403,"土地3建物1車位0","全",3,"透天厝","住家用","鋼筋混凝土造",840607,225.06,4,2,2,"有","無",5100000,22661,"",0,0,24.775,121.78
"宜蘭縣","礁溪鄉","房地(土地+建物)","宜蘭縣礁溪鄉大忠路75號",21.44,"住","","",10402,"土地1建物1車位0","六層",7,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",821230,118.17,2,1,1,"有","有",5500000,46543,"",0,0,24.819,121.76
"宜蘭縣","宜蘭市","土地","",416,"農","","",10402,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",2580000,6202,"",0,0,NA,NA
"宜蘭縣","宜蘭市","土地","",678,"農","","",10402,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",4380000,6460,"",0,0,NA,NA
"宜蘭縣","宜蘭市","土地","",128,"住","","",10403,"土地2建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",7e+06,54688,"",0,0,NA,NA
"宜蘭縣","壯圍鄉","土地","",2830,"","特定農業區","農牧用地",10402,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",15830000,5594,"",0,0,NA,NA
"宜蘭縣","宜蘭市","房地(土地+建物)","宜蘭縣宜蘭巿東港路34巷6弄15號",74.44,"住","","",10403,"土地1建物1車位0","全",4,"透天厝","住家用","鋼筋混凝土造",820120,193.61,6,3,4,"有","無",8585000,44342,"",0,0,24.752,121.76
"宜蘭縣","羅東鎮","房地(土地+建物)","宜蘭縣羅東鎮中山路三段255號",108,"商","","",10312,"土地1建物1車位0","全",3,"透天厝","住商用","鋼筋混凝土加強磚造",621029,268.41,4,3,3,"有","無",1.5e+07,55885,"",0,0,24.675,121.76
"宜蘭縣","蘇澳鎮","土地","",7019.12,"","工業區","丁種建築用地",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",9554778,1361,"",0,0,NA,NA
"宜蘭縣","冬山鄉","房地(土地+建物)","宜蘭縣冬山鄉香南路135號",34.46,"住","","",10402,"土地2建物1車位0","四層",6,"華廈(10層含以下有電梯)","見其他登記事項","鋼筋混凝土造",1030711,78.01,0,0,1,"無","有",3800000,48712,"",0,0,24.627,121.79
"宜蘭縣","五結鄉","房地(土地+建物)","宜蘭縣五結鄉協和中路15號",108.03,"","特定農業區","甲種建築用地",10312,"土地5建物1車位0","全",4,"透天厝","見其他登記事項","見其他登記事項",1031209,204.93,3,3,3,"有","無",7940000,38745,"",0,0,24.679,121.8
"宜蘭縣","五結鄉","房地(土地+建物)","宜蘭縣五結鄉協和中路15號",102.44,"","特定農業區","甲種建築用地",10402,"土地4建物1車位0","全",4,"透天厝","見其他登記事項","見其他登記事項",1031209,201.89,3,3,3,"有","無",7980000,39526,"",0,0,24.679,121.8
"宜蘭縣","羅東鎮","房地(土地+建物)","宜蘭縣羅東鎮天祥路45號",32.97,"住","","",10402,"土地1建物1車位0","四層",5,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",810702,107.66,2,1,2,"有","無",3700000,34367,"",0,0,24.669,121.77
"宜蘭縣","羅東鎮","房地(土地+建物)","宜蘭縣羅東鎮竹林街269巷45號",26.1,"住","","",10403,"土地1建物1車位0","四層",6,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",890602,112.15,2,1,1,"有","無",4600000,41016,"",0,0,24.683,121.75
"宜蘭縣","三星鄉","房地(土地+建物)","宜蘭縣三星鄉大埔中路285號",154.08,"","鄉村區","乙種建築用地",10402,"土地2建物1車位0","全",3,"透天厝","見其他登記事項","鋼筋混凝土造",1030609,174,4,2,4,"有","無",10500000,60345,"",0,0,24.668,121.7
"宜蘭縣","羅東鎮","房地(土地+建物)","宜蘭縣羅東鎮公園路15號",57,"住","","",10403,"土地1建物1車位0","全",4,"透天厝","住家用","鋼筋混凝土造",750206,153.84,7,1,5,"有","無",15500000,100754,"",0,0,24.673,121.76
"宜蘭縣","羅東鎮","房地(土地+建物)+車位","宜蘭縣羅東鎮重陽街15號",27.9,"住","","",10403,"土地1建物1車位1","六層",6,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",850307,114.25,2,1,2,"有","無",3e+06,26258,"坡道平面",0,0,24.671,121.76
"宜蘭縣","五結鄉","土地","",3132.84,"","特定農業區","農牧用地",10403,"土地4建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",11370000,3629,"",0,0,NA,NA
"宜蘭縣","冬山鄉","房地(土地+建物)","宜蘭縣冬山鄉光明路74巷2弄15號",80.47,"住","","",10403,"土地1建物1車位0","全",2,"透天厝","住家用","鋼筋混凝土加強磚造",650408,99.23,3,2,2,"有","無",4550000,45853,"",0,0,24.667,121.76
"桃園縣","桃園區","土地","",169.5,"其他","","",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",15381000,90743,"",0,0,NA,NA
"桃園縣","龜山區","房地(土地+建物)","桃園市龜山區幸福十七街15號",21.07,"","鄉村區","乙種建築用地",10402,"土地1建物1車位0","五層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",701226,103.05,3,2,1,"有","無",1400000,13586,"",0,0,24.986,121.33
"桃園縣","龜山區","房地(土地+建物)+車位","桃園市龜山區中興路45號",20.75,"住","","",10401,"土地1建物1車位1","八層",14,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",980924,142.07,3,2,2,"有","有",8181000,57584,"坡道平面",0,0,24.99,121.33
"桃園縣","桃園區","土地","",218.2,"其他","","",10403,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",990000,4537,"",0,0,NA,NA
"桃園縣","龜山區","土地","",44,"","山坡地保育區","丙種建築用地",10401,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",1064800,24200,"",0,0,NA,NA
"桃園縣","桃園區","土地","",174.53,"住","","",10312,"土地6建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",11784852,67523,"",0,0,NA,NA
"桃園縣","龜山區","土地","",97.3,"","山坡地保育區","農牧用地",10402,"土地3建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",1470000,15108,"",0,0,NA,NA
"桃園縣","桃園區","土地","",409.94,"農","","",10401,"土地1建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",17236000,42045,"",0,0,NA,NA
"桃園縣","龜山區","房地(土地+建物)","桃園市龜山區茶專路202巷15號",45.67,"","山坡地保育區","丙種建築用地",10403,"土地1建物1車位0","一層",5,"公寓(5樓含以下無電梯)","住家用","鋼筋混凝土造",821020,97.66,3,2,2,"有","無",2200000,22527,"",0,0,24.992,121.36
"桃園縣","桃園區","房地(土地+建物)+車位","桃園市桃園區經國路435號",13.58,"住","","",10401,"土地1建物1車位1","十七層",22,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",880111,164.32,3,2,2,"有","有",11600000,70598,"坡道平面",0,0,25.018,121.3
"桃園縣","桃園區","房地(土地+建物)+車位","桃園市桃園區永順街99巷15號",22.37,"住","","",10312,"土地1建物1車位1","五層",14,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1030915,163.01,3,2,2,"有","有",13680000,93542,"坡道平面",33.87,1600000,25.006,121.29
"桃園縣","桃園區","房地(土地+建物)+車位","桃園市桃園區中埔六街105號",15.12,"住","","",10402,"土地1建物1車位1","十三層",13,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",880721,161.66,4,2,2,"有","有",1e+07,61858,"坡道平面",0,0,25.017,121.29
"桃園縣","龜山區","土地","",304.41,"","山坡地保育區","暫未編定",10402,"土地2建物0車位0","",NA,"其他","","",NA,0,0,0,0,"有","無",5847336,19209,"",0,0,NA,NA
"桃園縣","桃園區","房地(土地+建物)+車位","桃園市桃園區龍泉六街165號",16.52,"住","","",10403,"土地1建物1車位1","五層",13,"住宅大樓(11層含以上有電梯)","住家用","鋼筋混凝土造",1020607,138.13,2,2,1,"有","有",6760000,48939,"坡道平面",42,0,24.983,121.26
"桃園縣","桃園區","房地(土地+建物)+車位","桃園市桃園區龍城二街43巷15號",15.33,"住","","",10312,"土地1建物1車位1","四層",9,"華廈(10層含以下有電梯)","住家用","鋼筋混凝土造",870921,121.54,3,2,2,"有","有",6500000,53480,"坡道平面",0,0,24.982,121.27
