編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWNMLTJMHKFFHR97CA,18,241.63,見其他登記事項,鋼筋混凝土造,85年12月26日,005,一層 二層 三層 四層 五層
RPXOMLKLMHKFFHR47CA,22,20.41,住家用,鋼筋混凝土造,82年8月27日,015,十四層
RPXOMLKLMHKFFHR47CA,22,4.75,共有部分,鋼筋混凝土造,82年8月27日,015
RPXOMLKLMHKFFHR47CA,22,2.95,見其他登記事項,鋼筋混凝土造,82年8月27日,016
RPXOMLKLMHKFFHR47CA,22,3.23,見其他登記事項,鋼筋混凝土造,82年8月27日,016,地下二層
RPTNMLPLLHKFFAD97DA,20,47.62,住家用,鋼筋混凝土構造,83年11月14日,012,十層
RPTNMLPLLHKFFAD97DA,20,36.82,共有部分,鋼筋混凝土構造,83年11月14日,012
RPOOMLPLLHKFFAD57DA,33,65.68,住家用,鋼筋混凝土構造,70年12月22日,007,七層
RPOOMLPLLHKFFAD57DA,33,13.95,共有部分,鋼筋混凝土構造,70年12月22日,007
RPOOMLPLLHKFFAD57DA,33,.00,共有部分,鋼筋混凝土構造,70年12月22日,007
RPRNMLQLLHKFFAD87DA,32,22.70,住家用,鋼筋混凝土造,71年10月12日,012,六層
RPRNMLQLLHKFFAD87DA,32,8.22,共有部分,鋼筋混凝土造,71年10月12日,012
RPXNMLPLLHKFFCD58DA,21,18.94,住家用,鋼筋混凝土構造,83年2月8日,008,八層
RPXNMLPLLHKFFCD58DA,21,4.16,共有部分,鋼筋混凝土構造,83年2月8日,008
RPXNMLPLLHKFFCD58DA,21,4.82,共有部分,鋼筋混凝土構造,83年2月8日,008
RPRNMLLMLHKFFCD67DA,16,86.83,住家用,鋼筋混凝土構造,87年12月18日,014,十二層
RPRNMLLMLHKFFCD67DA,16,18.62,共有部分,鋼筋混凝土構造,87年12月18日,014
RPRNMLLMLHKFFCD67DA,16,1.85,共有部分,鋼筋混凝土構造,87年12月18日,014
RPRNMLLMLHKFFCD67DA,16,9.40,共有部分,鋼筋混凝土構造,87年12月18日,014
RPPNMLRLLHKFFBR66DA,20,114.34,住家用,鋼筋混凝土造,83年9月9日,003,一層 二層 三層 屋頂突出物
RPRNMLKLMHKFFCD57DA,,256.51,住家用,鋼筋混凝土構造,103年10月9日,004,一層 二層 三層 四層 見其他登記事項
RPSNMLLMLHKFFDR66DA,21,146.80,住家用,鋼筋混凝土造,83年6月8日,003,一層 二層 三層
RPUNMLRJMHKFFDR27DA,21,162.54,住商用,鋼筋混凝土造,83年5月13日,003,一層 二層 三層
RPPNMLPLLHKFFER76DA,35,95.38,住商用,加強磚造,69年9月5日,002,一層 二層
RPUNMLOLLHKFFHR47DA,21,103.57,住家用,鋼筋混凝土造,83年1月22日,007,七層
RPUNMLOLLHKFFHR47DA,21,28.73,共有部分,鋼筋混凝土造,83年1月22日,007
RPRNMLMJMHKFFGR76DA,27,148.72,住商用,見其他登記事項,76年10月17日,003,一層 二層 三層 騎樓
RPSNMLPLLHKFFBD08EA,5,1459.13,見其他登記事項,鋼筋混凝土造,99年4月8日,004,一層 二層 三層 四層 見其他登記事項
RPSNMLLLMHKFFCD87EA,2,499.39,見其他登記事項,鋼筋混凝土構造,102年6月3日,005,一層 二層 三層 四層 五層
RPSNMLQLLHKFFHR47DA,34,176.68,住商用,加強磚造,70年5月28日,002,一層 二層 騎樓
RPVNMLLJMHKFFAR09DA,21,342.43,農舍,鋼造,83年6月1日,002,一層 二層
RPRNMLQLLHKFFCR86DA,35,98.71,住家用,加強磚造,69年8月21日,002,陽台 一層 二層
RPSNMLQLLHKFFAD97DA,9,30.19,見其他登記事項,見其他登記事項,95年7月13日,011,十一層
RPSNMLQLLHKFFAD97DA,9,4.87,共有部分,見其他登記事項,95年7月13日,011
RPSNMLQLLHKFFAD97DA,9,8.36,共有部分,見其他登記事項,95年7月13日,011
RPSNMLQLLHKFFAD97DA,9,.01,共有部分,見其他登記事項,95年7月13日,011
RPWNMLKKMHKFFHR17CA,21,45.42,住家用,鋼筋混凝土造,83年5月24日,012,八層
RPWNMLKKMHKFFHR17CA,21,10.21,共有部分,鋼筋混凝土造,83年5月24日,012
RPWNMLKKMHKFFHR17CA,21,8.56,共有部分,鋼筋混凝土造,83年5月24日,012
RPPOMLNKMHKFFHR86CA,31,102.08,住家用,鋼筋混凝土造,73年6月28日,002,一層 二層
RPWNMLLJMHKFFHR17CA,22,91.58,住家用,鋼筋混凝土造,82年6月9日,007,七層
RPWNMLLJMHKFFHR17CA,22,10.18,共有部分,鋼筋混凝土造,82年6月9日,007
RPWNMLLJMHKFFHR17CA,22,2.70,共有部分,鋼筋混凝土造,82年6月9日,007
RPWNMLLJMHKFFHR17CA,22,12.77,共有部分,鋼筋混凝土造,82年6月9日,007
RPWOMLLMLHKFFHR47CA,19,66.49,住家用,鋼筋混凝土造,85年4月8日,014,十二層
RPWOMLLMLHKFFHR47CA,,14.27,共有部分,鋼筋混凝土造,,014
RPWOMLLMLHKFFHR47CA,,99.39,共有部分,鋼筋混凝土造,,014
RPXOMLLMLHKFFHR57CA,19,66.49,住家用,鋼筋混凝土造,85年4月8日,014,八層
RPXOMLLMLHKFFHR57CA,,14.27,共有部分,鋼筋混凝土造,,014
RPXOMLLMLHKFFHR57CA,,121.77,共有部分,鋼筋混凝土造,,014
RPOPMLLMLHKFFHR76CA,19,66.49,住家用,鋼筋混凝土造,85年4月8日,014,五層
RPOPMLLMLHKFFHR76CA,,14.27,共有部分,鋼筋混凝土造,,014
RPOPMLLMLHKFFHR76CA,,99.39,共有部分,鋼筋混凝土造,,014
RPXOMLRJMHKFFHR97CA,,197.18,住家用,見其他登記事項,103年12月31日,004,一層 二層 三層 四層
RPOPMLRJMHKFFHR17CA,,194.44,住家用,見其他登記事項,103年12月31日,004,一層 二層 三層 四層
RPPPMLRJMHKFFHR27CA,,200.54,住家用,見其他登記事項,103年12月31日,004,一層 二層 三層 四層
RPVOMLRLLHKFFHR87CA,1,292.54,住家用,見其他登記事項,102年12月25日,003,一層 二層 三層
RPPNMLRLLHKFFFR96CA,1,310.70,見其他登記事項,鋼筋混凝土造,103年5月8日,003,一層 二層 三層 屋頂突出物
RPPNMLRLLHKFFFR96CA,1,6.16,見其他登記事項,鋼筋混凝土造,103年5月8日,003
RPVNMLNKMHKFFFR17CA,9,30.18,見其他登記事項,鋼筋混凝土造,94年10月19日,001,一層
RPWNMLKLMHKFFER96CA,,243.78,住家用,鋼筋混凝土造,103年11月27日,004,一層 二層 三層 四層 屋頂突出物
RPXNMLKLMHKFFER07CA,,243.39,住家用,鋼筋混凝土造,103年11月27日,004,屋頂突出物 一層 二層 三層 四層
RPOOMLKLMHKFFER88CA,,243.78,住家用,鋼筋混凝土造,103年11月27日,004,一層 屋頂突出物 二層 三層 四層
RPPOMLRJMHKFFER86CA,1,56.66,見其他登記事項,鋼筋混凝土造,103年6月18日,009,九層
RPPOMLRJMHKFFER86CA,1,12.25,見其他登記事項,鋼筋混凝土造,103年6月18日,009
RPPOMLRJMHKFFER86CA,1,49.12,見其他登記事項,鋼筋混凝土造,103年6月18日,009
RPUNMLRLLHKFFER37CA,,220.13,住家用,鋼筋混凝土造,103年12月15日,003,一層 二層 三層
RPOOMLRLLHKFFER86CA,,220.13,住家用,鋼筋混凝土造,103年12月15日,003,一層 二層 三層
RPSNMLKMLHKFFER56CA,34,89.36,住家用,加強磚造,70年6月12日,002,一層 二層
RPQNMLTLLHKFFDR07CA,30,225.20,住商用,鋼筋混凝土造,74年7月12日,004,一層 二層 三層 四層 騎樓
RPXNMLQLLHKFFBR27CA,10,247.68,見其他登記事項,鋼筋混凝土造,93年8月20日,003,一層 二層 三層 地下一層
RPXNMLQLLHKFFBR27CA,10,29.49,見其他登記事項,鋼筋混凝土造,93年8月20日,001
RPOOMLQLLHKFFBR09CA,11,221.97,見其他登記事項,鋼筋混凝土造,93年8月20日,003,一層 二層 三層 地下一層
RPOOMLQLLHKFFBR09CA,11,26.39,見其他登記事項,鋼筋混凝土造,93年8月20日,001
RPPNMLTLLHKFFCR86CA,34,186.71,住商用,加強磚造,69年9月6日,002,一層 二層 騎樓
RPUNMLKLMHKFFAR98CA,,190.25,住家用,鋼筋混凝土造,103年10月16日,003,一層 二層 三層
RPUNMLKKMHKFFAR88CA,1,199.31,住家用,鋼筋混凝土造,102年11月11日,003,一層 二層 三層
RPROMLRLLHKFFAR76CA,21,117.88,住家用,鋼筋混凝土造,83年1月19日,014,七層
RPROMLRLLHKFFAR76CA,21,25.15,共有部分,鋼筋混凝土造,83年1月19日,014
RPPNMLSLLHKFFAR56CA,19,30.16,住家用,鋼筋混凝土造,85年2月15日,008,八層
RPPNMLSLLHKFFAR56CA,19,11.81,共有部分,鋼筋混凝土造,85年2月15日,008
RPOOMLMLMHKFFCD47CA,38,157.73,住家用,見其他登記事項,66年2月3日,004,三層 四層
RPTOMLOKMHKFFCD08CA,1,213.71,見其他登記事項,鋼筋混凝土構造,103年4月8日,004,一層 二層 三層 四層 屋頂突出物
RPXNMLRJMHKFFCD58CA,23,134.81,商業用,鋼筋混凝土構造,81年6月17日,014,十三層
RPXNMLRJMHKFFCD58CA,23,20.39,共有部分,鋼筋混凝土構造,81年6月17日,014
RPXNMLRJMHKFFCD58CA,23,30.12,共有部分,鋼筋混凝土構造,81年6月17日,014
RPXNMLRJMHKFFCD58CA,23,9.20,共有部分,鋼筋混凝土構造,81年6月17日,014
RPPOMLLJMHKFFCD27CA,40,81.64,住家用,見其他登記事項,64年7月15日,002,一層 二層
RPPNMLNJMHKFFCD37CA,1,354.56,見其他登記事項,鋼筋混凝土構造,102年11月22日,004,一層 二層 三層 四層 見其他登記事項
RPTNMLSJMHKFFCD28CA,41,125.60,住商用,加強磚造,63年6月14日,003,一層 二層 三層
RPQNMLKMLHKFFCD37CA,19,65.26,住家用,鋼筋混凝土構造,84年11月6日,020,十四層
RPPOMLQLLHKFFCD87CA,33,104.90,住家用,鋼筋混凝土構造,70年12月31日,005,五層
RPPOMLQLLHKFFCD87CA,33,14.36,共有部分,鋼筋混凝土構造,70年12月31日,005
RPXNMLKLMHKFFBD97CA,20,129.33,住家用,鋼筋混凝土造,84年9月13日,003,一層 二層 三層
RPUNMLOLMHKFFBD08CA,17,178.61,見其他登記事項,鋼筋混凝土造,87年2月3日,004,一層 二層 三層 四層 屋頂突出物
RPQNMLOKMHKFFBD57CA,33,151.64,住商用,鋼筋混凝土造,70年10月30日,003,一層 二層 三層 屋頂突出物 騎樓
RPPNMLLJMHKFFBD07CA,1,182.95,見其他登記事項,鋼筋混凝土造,103年8月11日,003,一層 二層 三層 屋頂突出物
RPQNMLMJMHKFFBD27CA,21,197.31,住商用,鋼筋混凝土造,83年6月24日,004,一層 二層 三層 四層 屋頂突出物
RPQNMLMJMHKFFBD27CA,21,33.90,見其他登記事項,鋼筋混凝土造,83年6月24日,004
RPQOMLRLLHKFFBD97CA,1,194.13,住家用,鋼筋混凝土造,103年2月24日,003,一層 二層 三層 屋頂突出物
RPPNMLOJMHKFFBD37CA,3,201.96,住家用,鋼筋混凝土造,101年6月15日,003,一層 二層 三層 屋頂突出物
RPPNMLQLLHKFFBD67CA,1,190.04,見其他登記事項,鋼筋混凝土造,103年2月11日,004,一層 二層 三層 四層 屋頂突出物
RPPNMLQLLHKFFBD67CA,1,.37,見其他登記事項,鋼筋混凝土造,103年2月11日,001
RPSNMLRLLHKFFBD08CA,4,158.99,見其他登記事項,鋼筋混凝土造,100年7月1日,004,一層 二層 三層 四層
RPVOMLLJMHKFFAD67CA,9,16.62,共有部分,見其他登記事項,95年8月22日,014
RPVOMLLJMHKFFAD67CA,9,75.93,見其他登記事項,見其他登記事項,95年8月22日,014,十層
RPVOMLLJMHKFFAD67CA,9,15.82,共有部分,見其他登記事項,95年8月22日,014
RPPOMLRJMHKFFAD67CA,41,96.78,,加強磚造,63年7月31日,002,一層 二層 騎樓
RPXNMLSJMHKFFAD48CA,5,58.43,見其他登記事項,鋼筋混凝土造,99年4月6日,014,六層
RPXNMLSJMHKFFAD48CA,5,21.94,共有部分,鋼筋混凝土造,99年4月6日,014
RPTOMLNKMHKFFAD77CA,43,82.98,住家用,加強磚造,61年5月23日,002,一層 二層
RPTNMLLJMHKFFAD37CA,21,175.66,住家用,鋼筋混凝土造,82年10月21日,003,一層 二層 三層 屋頂突出物 地下層
RPWNMLRLLHKFFAD38CA,33,154.41,住家用,鋼筋混凝土造,70年10月29日,003,一層 二層 三層 屋頂突出物 地下層
RPXNMLRLLHKFFAD48CA,26,4.55,共有部分,鋼筋混凝土造,78年4月10日,005
RPXNMLRLLHKFFAD48CA,26,22.21,住家用,鋼筋混凝土造,78年4月10日,005,三層
RPXNMLRLLHKFFAD48CA,43,134.52,住家用,加強磚造,60年10月15日,002,一層 二層 夾層
RPSOMLLMLHKFFAD57CA,2,261.42,見其他登記事項,見其他登記事項,102年7月30日,004,一層 四層 屋頂突出物 騎樓 二層 三層
RPQOMLKLMHKFFAD27CA,10,210.04,見其他登記事項,見其他登記事項,93年10月7日,005,一層 二層 三層 四層 五層
RPPPMLKLMHKFFAD27CA,20,94.31,住家用,鋼筋混凝土造,84年1月4日,025,三層
RPPPMLKLMHKFFAD27CA,20,16.53,共有部分,鋼筋混凝土造,84年1月4日,024
RPPPMLKLMHKFFAD27CA,20,12.35,共有部分,鋼筋混凝土造,84年1月4日,024
RPTNMLOLMHKFFAD87CA,,60.23,見其他登記事項,見其他登記事項,104年1月26日,009,六層
RPTNMLOLMHKFFAD87CA,,33.86,見其他登記事項,見其他登記事項,104年1月26日,009
RPROMLRJMHKFFAD87CA,21,22.44,住家用,鋼筋混凝土造,82年9月11日,007,二層
RPROMLRJMHKFFAD87CA,21,8.12,共有部分,鋼筋混凝土造,82年9月11日,007
RPOPMLTJMHKFFAD87CA,23,135.58,住家用,鋼筋混凝土造,81年3月24日,015,十二層
RPOPMLTJMHKFFAD87CA,23,25.06,共有部分,鋼筋混凝土造,81年3月24日,015
RPOPMLTJMHKFFAD87CA,23,33.05,見其他登記事項,鋼筋混凝土造,81年3月24日,015,地下二層
RPOPMLTJMHKFFAD87CA,23,.56,共有部分,鋼筋混凝土造,81年3月24日,015
RPOPMLTJMHKFFAD87CA,23,32.48,見其他登記事項,鋼筋混凝土造,81年3月24日,015,地下三層
RPOPMLTJMHKFFAD87CA,23,.56,共有部分,鋼筋混凝土造,81年3月24日,015
RPPOMLMJMHKFFAD17CA,20,.12,見其他登記事項,鋼筋混凝土造,84年9月12日,018,地下一層
RPPOMLMJMHKFFAD17CA,20,8.25,共有部分,鋼筋混凝土造,84年9月12日,018
RPPOMLMJMHKFFAD17CA,20,79.66,住家用,鋼筋混凝土造,84年9月12日,018,十二層
RPPOMLMJMHKFFAD17CA,20,13.58,共有部分,鋼筋混凝土造,84年9月12日,018
RPPOMLMJMHKFFAD17CA,20,12.00,共有部分,鋼筋混凝土造,84年9月12日,018
RPOPMLLJMHKFFAD07CA,33,94.97,住家用,鋼筋混凝土造,71年2月24日,005,一層 二層
RPOPMLLJMHKFFAD07CA,33,6.24,共有部分,鋼筋混凝土造,71年2月24日,005
RPOPMLLJMHKFFAD07CA,,8.97,共有部分,鋼筋混凝土造,,000
RPPPMLLJMHKFFAD17CA,21,46.82,住家用,鋼筋混凝土造,83年5月12日,011,八層
RPPPMLLJMHKFFAD17CA,21,3.47,共有部分,鋼筋混凝土造,83年5月12日,011
RPPPMLLJMHKFFAD17CA,21,10.61,共有部分,鋼筋混凝土造,83年5月12日,011
RPRNMLMJMHKFFAD27CA,16,66.01,見其他登記事項,鋼筋混凝土造,88年4月1日,014,八層
RPRNMLMJMHKFFAD27CA,16,9.25,共有部分,鋼筋混凝土造,88年4月1日,014
RPRNMLMJMHKFFAD27CA,16,5.99,共有部分,鋼筋混凝土造,88年4月1日,014
RPSOMLMJMHKFFAD47CA,3,220.63,住家用,見其他登記事項,101年4月9日,004,一層 二層 三層 四層 屋頂突出物
RPUNMLNJMHKFFAD67CA,22,254.99,住商用,鋼筋混凝土造,82年3月8日,005,一層 二層 三層 四層 五層
RPXOMLMJMHKFFBD08CA,,188.07,住家用,鋼筋混凝土造,103年11月13日,004,一層 二層 三層 四層
RPVNMLRJMHKFFBD28CA,21,131.29,住家用,鋼筋混凝土造,83年8月20日,002,一層 二層 屋頂突出物 騎樓
RPPNMLNKMHKFFBD37CA,18,152.18,見其他登記事項,鋼筋混凝土造,85年9月12日,004,一層 二層 三層 四層
RPXNMLQLLHKFFCD58CA,11,43.97,住家用,見其他登記事項,93年7月12日,014,三層
RPXNMLQLLHKFFCD58CA,11,8.23,共有部分,見其他登記事項,93年7月12日,014
RPXNMLQLLHKFFCD58CA,11,5.32,共有部分,見其他登記事項,93年7月12日,014
RPOOMLSLLHKFFCD97CA,44,79.60,住家用,加強磚造,60年3月28日,002,一層 二層
RPUNMLSLLHKFFCD48CA,19,23.22,住家用,鋼筋混凝土構造,84年11月6日,020,十三層
RPXNMLSJMHKFFCD68CA,17,157.38,住家用,鋼筋混凝土構造,86年11月15日,014,十四層 夾層
RPXNMLSJMHKFFCD68CA,17,.53,見其他登記事項,鋼筋混凝土構造,86年11月15日,014,地下一層
RPXNMLSJMHKFFCD68CA,17,64.09,共有部分,鋼筋混凝土構造,86年11月15日,014
RPXNMLSJMHKFFCD68CA,17,9.40,共有部分,鋼筋混凝土構造,86年11月15日,014
RPXNMLSJMHKFFCD68CA,17,31.81,共有部分,鋼筋混凝土構造,86年11月15日,014
RPRNMLNJMHKFFCD57CA,8,64.42,住家用,鋼筋混凝土構造,96年9月6日,014,七層
RPRNMLNJMHKFFCD57CA,8,13.44,共有部分,鋼筋混凝土構造,96年9月6日,014
RPRNMLNJMHKFFCD57CA,8,13.45,共有部分,鋼筋混凝土構造,96年9月6日,014
RPTOMLLMLHKFFCD87CA,36,80.40,住商用,加強磚造,68年7月6日,002,一層 二層
RPQNMLLMLHKFFCD47CA,28,112.01,住家用,鋼筋混凝土構造,76年3月27日,005,三層
RPQNMLLMLHKFFCD47CA,28,13.29,共有部分,鋼筋混凝土構造,76年3月27日,005
RPWNMLLJMHKFFCD87CA,16,66.88,住家用,鋼筋混凝土構造,87年12月18日,014,八層
RPWNMLLJMHKFFCD87CA,16,16.64,共有部分,鋼筋混凝土構造,87年12月18日,014
RPWNMLLJMHKFFCD87CA,16,7.27,共有部分,鋼筋混凝土構造,87年12月18日,014
RPWNMLLJMHKFFCD87CA,16,1.43,共有部分,鋼筋混凝土構造,87年12月18日,014
RPQPMLTJMHKFFCD28CA,33,210.59,見其他登記事項,鋼筋混凝土構造,70年11月26日,005,一層 二層 騎樓 地下層
RPOOMLKLMHKFFCD27CA,1,244.41,見其他登記事項,鋼筋混凝土構造,103年6月3日,004,一層 二層 三層 四層 屋頂突出物 騎樓
RPRNMLKKMHKFFCD37CA,18,83.50,住家用,鋼筋混凝土構造,85年10月4日,016,四層
RPRNMLKKMHKFFCD37CA,18,9.49,共有部分,鋼筋混凝土構造,85年10月4日,016
RPRNMLKKMHKFFCD37CA,18,27.15,共有部分,鋼筋混凝土構造,85年10月4日,016
RPUOMLKKMHKFFCD77CA,25,64.15,住家用,鋼筋混凝土構造,78年11月25日,005,二層
RPUOMLKKMHKFFCD77CA,25,13.95,共有部分,鋼筋混凝土構造,78年11月25日,005
RPWOMLKKMHKFFCD97CA,22,92.08,住家用,鋼筋混凝土構造,81年10月1日,007,五層
RPWOMLKKMHKFFCD97CA,22,24.45,共有部分,鋼筋混凝土構造,81年10月1日,007
RPQNMLLKMHKFFCD37CA,25,17.40,住家用,鋼筋混凝土構造,78年11月24日,005,五層
RPQNMLLKMHKFFCD37CA,25,8.08,共有部分,鋼筋混凝土構造,78年11月24日,005
RPRNMLLKMHKFFCD47CA,22,116.70,見其他登記事項,鋼筋混凝土構造,82年5月11日,005,二層
RPRNMLLKMHKFFCD47CA,22,8.67,共有部分,鋼筋混凝土構造,82年5月11日,005
RPTNMLNKMHKFFCD87CA,32,87.02,見其他登記事項,鋼筋混凝土構造,71年11月29日,005,五層
RPTNMLNKMHKFFCD87CA,32,6.23,共有部分,鋼筋混凝土構造,71年11月29日,005
RPUOMLNKMHKFFCD08CA,19,89.94,住家用,鋼筋混凝土構造,85年2月9日,018,十五層
RPUOMLNKMHKFFCD08CA,19,15.30,見其他登記事項,鋼筋混凝土構造,85年2月9日,018,地下二層
RPUOMLNKMHKFFCD08CA,19,25.72,共有部分,鋼筋混凝土構造,85年2月9日,018
RPUOMLNKMHKFFCD08CA,19,.10,共有部分,鋼筋混凝土構造,85年2月9日,018
RPWOMLNKMHKFFCD28CA,25,28.98,住家用,鋼筋混凝土構造,79年8月27日,006,三層
RPWOMLNKMHKFFCD28CA,25,12.84,共有部分,鋼筋混凝土構造,79年8月27日,006
RPTNMLKMLHKFFAR88CA,20,102.82,住家用,鋼筋混凝土造,83年12月27日,014,七層
RPTNMLKMLHKFFAR88CA,20,37.29,共有部分,鋼筋混凝土造,83年12月27日,014
RPQOMLRLLHKFFAR66CA,22,80.39,住家用,鋼筋混凝土造,81年12月30日,005,二層
RPQOMLRLLHKFFAR66CA,22,20.18,共有部分,鋼筋混凝土造,81年12月30日,005
RPTNMLRKMHKFFAR86CA,22,148.58,住家用,鋼筋混凝土造,82年2月8日,007,五層
RPTNMLRKMHKFFAR86CA,22,51.86,共有部分,鋼筋混凝土造,82年2月8日,007
RPPOMLQLLHKFFBR56CA,10,297.40,見其他登記事項,鋼筋混凝土造,93年8月20日,003,一層 二層 三層 地下一層
RPPOMLQLLHKFFBR56CA,10,35.51,見其他登記事項,鋼筋混凝土造,93年8月20日,001
RPQOMLQLLHKFFBR66CA,10,329.40,見其他登記事項,鋼筋混凝土造,93年8月20日,003,一層 二層 三層 地下一層
RPQOMLQLLHKFFBR66CA,10,39.00,見其他登記事項,鋼筋混凝土造,93年8月20日,001
RPROMLQLLHKFFBR76CA,10,297.40,見其他登記事項,鋼筋混凝土造,93年8月20日,003,一層 二層 三層 地下一層
RPROMLQLLHKFFBR76CA,10,35.51,見其他登記事項,鋼筋混凝土造,93年8月20日,001
RPSOMLQLLHKFFBR86CA,10,409.90,見其他登記事項,鋼筋混凝土造,93年8月20日,003,一層 二層 三層 地下一層
RPSOMLQLLHKFFBR86CA,10,49.09,見其他登記事項,鋼筋混凝土造,93年8月20日,001
RPTOMLQLLHKFFBR96CA,10,247.68,見其他登記事項,鋼筋混凝土造,93年8月20日,003,一層 二層 三層 地下一層
RPTOMLQLLHKFFBR96CA,10,29.49,見其他登記事項,鋼筋混凝土造,93年8月20日,001
RPSNMLRLLHKFFBR86CA,39,98.59,住家用,加強磚造,65年7月1日,002,一層 二層 屋頂突出物 騎樓 夾層
RPPNMLKMLHKFFDR78CA,,175.93,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPQNMLKMLHKFFDR88CA,,175.93,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPTNMLLMLHKFFDR66CA,1,260.49,住家用,鋼骨鋼筋混凝土造,103年2月7日,004,一層 二層 三層 四層
RPPNMLKMLHKFFER88CA,1,241.72,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPVNMLRLLHKFFER47CA,,220.13,住家用,鋼筋混凝土造,103年12月15日,003,一層 二層 三層
RPWNMLRLLHKFFER57CA,,241.03,住家用,鋼筋混凝土造,103年12月15日,003,一層 二層 三層
RPPOMLKLMHKFFER98CA,,243.39,住家用,鋼筋混凝土造,103年11月27日,004,一層 二層 三層 四層 屋頂突出物
RPPNMLLKMHKFFFR98CA,30,100.37,住家用,加強磚造,74年1月16日,002,一層 二層
RPOOMLRLLHKFFFR96CA,19,89.67,住家用,鋼筋混凝土造,84年11月27日,008,八層
RPOOMLRLLHKFFFR96CA,19,15.62,共有部分,鋼筋混凝土造,84年11月27日,008
RPUNMLQLLHKFFHR57CA,18,70.41,住家用,鋼筋混凝土造,85年10月19日,006,二層
RPUNMLQLLHKFFHR57CA,18,21.40,共有部分,鋼筋混凝土造,85年10月19日,006
RPQNMLLMLHKFFHR76CA,22,102.61,住家用,鋼筋混凝土造,81年11月14日,006,一層
RPQNMLLMLHKFFHR76CA,22,34.76,共有部分,鋼筋混凝土造,81年11月14日,006
RPQNMLLMLHKFFHR76CA,22,5.51,住家用,鋼筋混凝土造,81年11月14日,006,地下層
RPQNMLLMLHKFFHR76CA,22,1.12,共有部分,鋼筋混凝土造,81年11月14日,006
RPXOMLKMLHKFFHR47CA,40,91.29,住家用,加強磚造,64年9月11日,002,一層 二層
RPOOMLSLLHKFFHR27CA,22,9.90,共有部分,鋼筋混凝土造,81年10月16日,017
RPOOMLSLLHKFFHR27CA,22,127.18,住家用,鋼筋混凝土造,81年10月16日,016,十四層
RPOOMLSLLHKFFHR27CA,22,15.73,共有部分,鋼筋混凝土造,81年10月16日,016
RPQOMLLMLHKFFHR86CA,23,308.53,住家用,鋼筋混凝土造,81年6月17日,004,一層 二層 三層 四層
RPVNMLLMLHKFFHR27CA,23,27.68,住家用,鋼筋混凝土造,81年7月23日,017,十五層
RPVNMLLMLHKFFHR27CA,23,.75,共有部分,鋼筋混凝土造,81年7月23日,019
RPVNMLLMLHKFFHR27CA,23,5.50,共有部分,鋼筋混凝土造,81年7月23日,017
RPVNMLLMLHKFFHR27CA,23,1.66,共有部分,鋼筋混凝土造,81年7月23日,019
RPUOMLLMLHKFFHR27CA,13,205.24,住家用,鋼筋混凝土造,90年12月12日,004,一層 二層 三層 四層
RPVOMLLMLHKFFHR37CA,19,66.49,住家用,鋼筋混凝土造,85年4月8日,014,九層
RPVOMLLMLHKFFHR37CA,,14.27,共有部分,鋼筋混凝土造,,014
RPVOMLLMLHKFFHR37CA,,13.32,共有部分,鋼筋混凝土造,,014
RPQOMLKKMHKFFHR66CA,19,80.58,住家用,鋼筋混凝土造,84年12月14日,008,七層
RPUNMLMLMHKFFHR27CA,35,102.58,住家用,加強磚造,68年11月1日,002,一層 二層
RPTNMLKLMHKFFAD57DA,21,91.07,住家用,鋼筋混凝土造,83年5月12日,011,三層
RPTNMLKLMHKFFAD57DA,21,8.68,共有部分,鋼筋混凝土造,83年5月12日,011
RPTNMLKLMHKFFAD57DA,21,20.15,共有部分,鋼筋混凝土造,83年5月12日,011
RPTNMLKLMHKFFAD57DA,21,18.02,共有部分,鋼筋混凝土造,83年5月12日,011
RPSNMLNKMHKFFAR09DA,22,56.52,住家用,鋼筋混凝土造,81年12月29日,005,三層
RPSNMLNKMHKFFAR09DA,22,14.06,共有部分,鋼筋混凝土造,81年12月29日,005
RPXNMLRLLHKFFAR37DA,1,153.65,住家用,鋼筋混凝土造,102年12月3日,003,一層 二層 三層
RPSNMLRLMHKFFCD38DA,,163.84,住家用,鋼筋混凝土構造,104年1月23日,003,一層 二層 三層 屋頂突出物
RPQNMLRLLHKFFAR66DA,1,142.95,住家用,鋼筋混凝土造,102年12月3日,003,一層 二層 三層
RPTNMLQLLHKFFFR37DA,34,233.19,住商用,鋼筋混凝土造,70年4月7日,003,一層 二層 三層 騎樓
RPPNMLPKMHKFFDR66DA,21,144.39,住家用,鋼筋混凝土造,83年7月19日,012,四層
RPSNMLNKMHKFFDR76DA,21,148.84,見其他登記事項,鋼筋混凝土造,82年10月18日,004,一層 二層 三層 四層
RPPPMLLMLHKFFHR96DA,20,56.77,住家用,鋼筋混凝土造,84年5月16日,008,四層
RPPPMLLMLHKFFHR96DA,20,20.19,共有部分,鋼筋混凝土造,84年5月16日,008
RPPPMLLMLHKFFHR96DA,20,.34,見其他登記事項,鋼筋混凝土造,84年5月16日,008,一層
RPPPMLLMLHKFFHR96DA,20,13.17,共有部分,鋼筋混凝土造,84年5月16日,008
